2019-11-05 11:19:47,104
2019-11-05 11:19:52,103
2019-11-05 11:19:57,98
2019-11-05 11:20:02,99
2019-11-05 11:20:07,102
2019-11-05 11:20:12,107
2019-11-05 11:20:17,111
2019-11-05 11:20:22,112
2019-11-05 11:20:27,116
2019-11-05 11:20:32,117
2019-11-05 11:20:37,116
2019-11-05 11:20:42,115
2019-11-05 11:20:47,109
2019-11-05 11:20:57,111
2019-11-05 11:21:02,115
2019-11-05 11:21:07,112
2019-11-05 11:21:12,111
2019-11-05 11:21:17,109
2019-11-05 11:21:22,105
2019-11-05 11:21:27,104
2019-11-05 11:21:32,103
2019-11-05 11:21:37,103
2019-11-05 11:21:42,100
2019-11-05 11:21:47,102
2019-11-05 11:21:52,105
2019-11-05 11:21:57,106
2019-11-05 11:22:07,103
2019-11-05 11:22:12,99
2019-11-05 11:22:17,102
2019-11-05 11:22:22,106
2019-11-05 11:22:27,109
2019-11-05 11:22:37,109
2019-11-05 11:22:52,106
2019-11-05 11:22:57,101
2019-11-05 11:23:02,97
2019-11-05 11:23:07,95
2019-11-05 11:23:17,99
2019-11-05 11:23:22,101
2019-11-05 11:23:27,102
2019-11-05 11:23:32,104
2019-11-05 11:23:47,105
2019-11-05 11:23:52,107
2019-11-05 11:23:57,108
2019-11-05 11:24:02,113
2019-11-05 11:24:07,115
2019-11-05 11:24:12,115
2019-11-05 11:24:17,116
2019-11-05 11:24:22,115
2019-11-05 11:24:27,117
2019-11-05 11:24:37,116
2019-11-05 11:24:42,115
2019-11-05 11:24:47,112
2019-11-05 11:24:52,113
2019-11-05 11:24:57,117
2019-11-05 11:25:02,118
2019-11-05 11:25:07,117
2019-11-05 11:25:12,118
2019-11-05 11:25:17,121
2019-11-05 11:25:22,122
2019-11-05 11:25:27,121
2019-11-05 11:25:32,126
2019-11-05 11:25:37,129
2019-11-05 11:25:42,129
2019-11-05 11:25:47,130
2019-11-05 11:25:52,128
2019-11-05 11:26:07,126
2019-11-05 11:26:12,125
2019-11-05 11:26:22,124
2019-11-05 11:26:27,122
2019-11-05 11:26:32,120
2019-11-05 11:26:37,114
2019-11-05 11:26:42,109
2019-11-05 11:26:47,113
2019-11-05 11:26:52,118
2019-11-05 11:26:57,117
2019-11-05 11:27:02,113
2019-11-05 11:27:17,110
2019-11-05 11:27:27,112
2019-11-05 11:27:32,107
2019-11-05 11:27:37,106
2019-11-05 11:27:42,105
2019-11-05 11:27:57,104
2019-11-05 11:28:02,103
2019-11-05 11:28:12,105
2019-11-05 11:28:17,110
2019-11-05 11:28:22,111
2019-11-05 11:28:27,112
2019-11-05 11:28:32,112
2019-11-05 11:28:37,112
2019-11-05 11:28:42,114
2019-11-05 11:28:47,115
2019-11-05 11:28:52,117
2019-11-05 11:28:57,119
2019-11-05 11:29:02,117
2019-11-05 11:29:07,122
2019-11-05 11:29:12,125
2019-11-05 11:29:17,124
2019-11-05 11:29:27,120
2019-11-05 11:29:32,117
2019-11-05 11:29:42,119
2019-11-05 11:29:47,120
2019-11-05 11:29:52,125
2019-11-05 11:29:57,126
2019-11-05 11:30:02,125
2019-11-05 11:30:07,123
2019-11-05 11:30:17,124
2019-11-05 11:30:22,127
2019-11-05 11:30:27,128
2019-11-05 11:30:32,131
2019-11-05 11:30:42,133
2019-11-05 11:30:47,135
2019-11-05 11:30:52,137
2019-11-05 11:30:57,136
2019-11-05 11:31:02,135
2019-11-05 11:31:07,134
2019-11-05 11:31:12,140
2019-11-05 11:31:17,139
2019-11-05 11:31:22,137
2019-11-05 11:31:27,135
2019-11-05 11:31:32,131
2019-11-05 11:31:37,129
2019-11-05 11:31:42,126
2019-11-05 11:31:47,122
2019-11-05 11:31:52,118
2019-11-05 11:31:57,110
2019-11-05 11:32:02,106
2019-11-05 11:32:07,104
2019-11-05 11:32:17,105
2019-11-05 11:32:32,106
2019-11-05 11:32:37,107
2019-11-05 11:32:42,111
2019-11-05 11:32:47,114
2019-11-05 11:32:52,115
2019-11-05 11:33:02,117
2019-11-05 11:33:07,122
2019-11-05 11:33:12,126
2019-11-05 11:33:17,130
2019-11-05 11:33:22,131
2019-11-05 11:33:27,134
2019-11-05 11:33:32,132
2019-11-05 11:33:37,129
2019-11-05 11:33:47,128
2019-11-05 11:33:52,130
2019-11-05 11:34:02,127
2019-11-05 11:34:07,123
2019-11-05 11:34:12,128
2019-11-05 11:34:17,135
2019-11-05 11:34:22,141
2019-11-05 11:34:27,142
2019-11-05 11:34:32,141
2019-11-05 11:34:37,137
2019-11-05 11:34:42,133
2019-11-05 11:34:47,128
2019-11-05 11:34:52,131
2019-11-05 11:34:57,137
2019-11-05 11:35:02,138
2019-11-05 11:35:08,137
2019-11-05 11:35:13,134
2019-11-05 11:35:18,132
2019-11-05 11:35:23,130
2019-11-05 11:35:28,129
2019-11-05 11:35:43,128
2019-11-05 11:35:48,126
2019-11-05 11:35:53,123
2019-11-05 11:36:08,123
2019-11-05 11:36:18,124
2019-11-05 11:36:23,125
2019-11-05 11:36:33,120
2019-11-05 11:36:38,117
2019-11-05 11:36:43,118
2019-11-05 11:36:48,120
2019-11-05 11:36:53,121
2019-11-05 11:37:08,118
2019-11-05 11:37:13,115
2019-11-05 11:37:18,120
2019-11-05 11:37:23,122
2019-11-05 11:37:28,127
2019-11-05 11:37:33,131
2019-11-05 11:37:38,128
2019-11-05 11:37:43,125
2019-11-05 11:37:48,120
2019-11-05 11:37:53,116
2019-11-05 11:37:58,118
2019-11-05 11:38:03,121
2019-11-05 11:38:13,126
2019-11-05 11:38:23,124
2019-11-05 11:38:28,123
2019-11-05 11:38:33,128
2019-11-05 11:38:38,132
2019-11-05 11:38:43,131
2019-11-05 11:38:53,133
2019-11-05 11:38:58,132
2019-11-05 11:39:03,129
2019-11-05 11:39:08,125
2019-11-05 11:39:13,120
2019-11-05 11:39:18,116
2019-11-05 11:39:23,113
2019-11-05 11:39:28,107
2019-11-05 11:39:33,102
2019-11-05 11:39:38,98
2019-11-05 11:39:43,95
2019-11-05 11:39:48,95
2019-11-05 11:39:53,93
2019-11-05 11:39:58,90
2019-11-05 11:40:03,88
2019-11-05 11:40:08,90
2019-11-05 11:40:13,88
2019-11-05 11:40:18,83
2019-11-05 11:40:23,86
2019-11-05 11:40:28,90
2019-11-05 11:40:33,93
2019-11-05 11:40:38,95
2019-11-05 11:40:43,98
2019-11-05 11:40:58,98
2019-11-05 11:41:08,102
2019-11-05 11:41:13,113
2019-11-05 11:41:18,117
2019-11-05 11:41:23,118
2019-11-05 11:41:33,117
2019-11-05 11:41:38,118
2019-11-05 11:41:43,120
2019-11-05 11:41:53,121
2019-11-05 11:41:58,122
2019-11-05 11:42:03,123
2019-11-05 11:42:08,122
2019-11-05 11:42:23,122
2019-11-05 11:42:28,123
2019-11-05 11:42:33,124
2019-11-05 11:42:38,123
2019-11-05 11:42:43,122
2019-11-05 11:42:48,125
2019-11-05 11:42:53,130
2019-11-05 11:42:58,127
2019-11-05 11:43:03,124
2019-11-05 11:43:08,120
2019-11-05 11:43:13,115
2019-11-05 11:43:18,111
2019-11-05 11:43:23,107
2019-11-05 11:43:28,102
2019-11-05 11:43:33,99
2019-11-05 11:43:38,98
2019-11-05 11:43:43,100
2019-11-05 11:43:53,99
2019-11-05 11:44:03,100
2019-11-05 11:44:08,107
2019-11-05 11:44:13,112
2019-11-05 11:44:23,111
2019-11-05 11:44:28,108
2019-11-05 11:44:33,107
2019-11-05 11:44:38,106
2019-11-05 11:44:43,104
2019-11-05 11:44:48,103
2019-11-05 11:44:53,102
2019-11-05 11:45:03,103
2019-11-05 11:45:08,102
2019-11-05 11:45:18,104
2019-11-05 11:45:28,103
2019-11-05 11:45:33,103
2019-11-05 11:45:38,103
2019-11-05 11:45:43,102
2019-11-05 11:45:48,101
2019-11-05 11:45:53,100
2019-11-05 11:46:03,102
